market_class,market_class_label,country_iso3,gics_code,sector,period,monthly_returns,first_return_month,last_return_month,efficiency_score,inefficiency_distance,vr_2m,vr_3m,vr_6m
emerging,Developing (MSCI Emerging proxy),POL,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.7865028558191306,0.2134971441808694,1.2109308300529529,1.1650449384008632,0.7354843359112078
emerging,Developing (MSCI Emerging proxy),POL,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.8409688628507822,0.1590311371492178,1.1638503372874982,1.0328122917289528,0.7195692175687977
emerging,Developing (MSCI Emerging proxy),POL,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.7157473822372757,0.28425261776272426,1.0070028550669152,0.7807126914265711,0.37353231035217155
emerging,Developing (MSCI Emerging proxy),POL,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.26511635727272254,0.7348836427272775,1.336355965389205,1.6341872153360109,2.2341077474566164
emerging,Developing (MSCI Emerging proxy),POL,55,Utilities,2020-2021,24,2020-01-31,2021-12-31,0.7171349508354271,0.2828650491645729,1.2632275854331392,1.2085584144272856,0.6231908523667061
emerging,Developing (MSCI Emerging proxy),POL,50,Communication Services,2020-2021,24,2020-01-31,2021-12-31,0.7501147683266137,0.24988523167338628,1.2425438643698488,1.0602123589499914,0.5531005282996813
emerging,Developing (MSCI Emerging proxy),POL,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.7602947049832782,0.23970529501672178,1.01418798270876,0.9047971317348903,0.39027496592370453
emerging,Developing (MSCI Emerging proxy),POL,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.7291441472268414,0.2708558527731586,1.1150439175392515,1.1904455638852678,1.5070780768949563
emerging,Developing (MSCI Emerging proxy),POL,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.5678484852313692,0.4321515147686308,1.2322410213790476,1.3990723188136043,1.6651412041132403
emerging,Developing (MSCI Emerging proxy),POL,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.9190015371284073,0.08099846287159274,0.9341194212413648,0.908149084111698,0.9147361060321588
emerging,Developing (MSCI Emerging proxy),POL,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.903940117957046,0.09605988204295401,0.9198072510951388,0.9731805615257246,0.8188325412502746
emerging,Developing (MSCI Emerging proxy),POL,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.6754381646537546,0.3245618353462454,1.1536796170432508,1.2154119481840382,1.6045939408114474
emerging,Developing (MSCI Emerging proxy),POL,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.8139093558157782,0.18609064418422183,0.9532516460066993,0.8151367195081315,0.6733397019325037
emerging,Developing (MSCI Emerging proxy),POL,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.9648293560786524,0.03517064392134761,1.0627174182706176,1.0019962729013718,1.0407982405920535
emerging,Developing (MSCI Emerging proxy),POL,55,Utilities,2022-2025,48,2022-01-31,2025-12-31,0.6745330937841207,0.32546690621587926,1.3457717897411567,1.3929734261509177,1.2376555027555634
emerging,Developing (MSCI Emerging proxy),POL,50,Communication Services,2022-2025,48,2022-01-31,2025-12-31,0.9018075894135995,0.09819241058640049,1.0446854608427865,1.079823381384721,1.1700683895316941
emerging,Developing (MSCI Emerging proxy),POL,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.6726304298682553,0.3273695701317447,1.1666033555862505,1.2449433935629433,1.5705619612460406
developed,Developed,PRT,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.7288752323353316,0.2711247676646684,0.99654658290713,1.124724212902252,1.6851966729988834
emerging,Developing (MSCI Emerging proxy),QAT,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.41917945600089357,0.5808205439991064,1.3026397825665719,1.436215808525343,2.0036060409054044
emerging,Developing (MSCI Emerging proxy),QAT,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.8448799296168216,0.15512007038317843,1.058719952158915,1.0948100144649613,0.6881697554743409
emerging,Developing (MSCI Emerging proxy),QAT,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.9720286224690452,0.0279713775309548,0.9940119821632042,1.0571264675156413,0.9792003527595727
frontier,Frontier,ROU,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.8345040200153773,0.16549597998462273,1.0084028758991672,0.9055293890465258,0.6063855468987732
frontier,Frontier,ROU,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.9125421127878924,0.08745788721210757,0.9724787349047307,0.9838076704701048,0.7813399329888419
frontier,Frontier,ROU,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.041263831249256255,0.9587361687507437,1.4988689349219115,1.8632099856380355,2.5141295856922845
emerging,Developing (MSCI Emerging proxy),SAU,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.8385544486388399,0.16144555136116012,0.9504485589143349,1.0754102145953868,1.3593749984024286
emerging,Developing (MSCI Emerging proxy),SAU,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.021954499301900854,0.9780455006980991,1.4514821591173985,1.8123743508469219,2.670279992129977
emerging,Developing (MSCI Emerging proxy),SAU,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.642475206768194,0.35752479323180597,1.1912824215257538,1.2515965089863808,1.6296954491832831
emerging,Developing (MSCI Emerging proxy),SAU,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.44581908266961856,0.5541809173303814,1.3494683285776017,1.4778772415142944,1.8351971818992483
emerging,Developing (MSCI Emerging proxy),SAU,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.9647269480156939,0.03527305198430608,1.0332384145218743,1.0564205084837655,1.0161602329472785
emerging,Developing (MSCI Emerging proxy),SAU,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.9412430752145262,0.058756924785473785,1.0217613095156681,0.9734995717594626,0.8719909633997843
emerging,Developing (MSCI Emerging proxy),SAU,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.43155011629751394,0.5684498837024861,1.3767617194335666,1.5599972681537648,1.7685906635201267
emerging,Developing (MSCI Emerging proxy),SAU,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.9153305057605033,0.08466949423949666,1.0576906741041703,1.1150244683226607,1.0812933402916591
emerging,Developing (MSCI Emerging proxy),SAU,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.8248572853214723,0.1751427146785277,0.8922457139931961,0.8509042720561732,0.7314218699150474
emerging,Developing (MSCI Emerging proxy),SAU,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.9226898601765039,0.0773101398234961,0.8739707680082068,1.034231904931105,0.9283307174524099
emerging,Developing (MSCI Emerging proxy),SAU,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.7739713483925519,0.22602865160744812,0.9816376146894286,0.8002295568559346,0.5400468736322925
emerging,Developing (MSCI Emerging proxy),SAU,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.7231938523316026,0.2768061476683974,0.9270630696642084,0.7756957786328853,0.4668227086977141
emerging,Developing (MSCI Emerging proxy),SAU,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.947071945451506,0.05292805454849403,1.0858230554592994,1.0494902877815335,1.0234708204046492
emerging,Developing (MSCI Emerging proxy),SAU,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.7184464206697689,0.28155357933023106,1.1525983251481096,1.246408485008187,1.4456539278343967
emerging,Developing (MSCI Emerging proxy),SAU,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.7982671542899592,0.2017328457100408,1.1778573049529022,1.260099894965518,1.1672413372117023
emerging,Developing (MSCI Emerging proxy),SAU,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.8545949959804611,0.14540500401953893,1.1486227004609615,1.0984144089346997,0.8108220973370442
developed,Developed,SGP,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.07702032634924727,0.9229796736507527,1.4299719388365433,1.7643470350122274,2.5746200471034877
developed,Developed,SGP,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.02116629724480068,0.9788337027551993,1.4218298671865983,1.753963138483286,2.7607081025957134
developed,Developed,SGP,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.4015117115791881,0.5984882884208119,1.1558239807341804,1.4386864833004218,2.2009544012278335
developed,Developed,SGP,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.09681726595648843,0.9031827340435116,1.3495516622630712,1.656909360506656,2.7030871793608076
developed,Developed,SGP,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,0.1783518430310833,0.8216481569689167,1.3328458979171751,1.5971644009392663,2.534934172050309
developed,Developed,SGP,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.13225290050531635,0.8677470994946836,1.3691580565107444,1.6739173292828713,2.5601659126904353
developed,Developed,SGP,35,Health Care,2008-2010,36,2008-01-31,2010-12-31,-0.4367902156829633,1.4367902156829633,1.5675668863490992,2.0317760905447937,3.7110276701549973
developed,Developed,SGP,10,Energy,2008-2010,36,2008-01-31,2010-12-31,0.07174496259700669,0.9282550374029933,1.4469293049971625,1.7662095055761182,2.5716263016356993
developed,Developed,SGP,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.8831103096957108,0.1168896903042892,1.048119241925976,1.2852611026225609,1.0172887263643309
developed,Developed,SGP,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.29591024120755616,0.7040897587924438,1.3135008384900486,1.632030798442677,2.166737639444606
developed,Developed,SGP,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.37258303354656697,0.627416966453433,1.1873333744114614,1.5421892040786143,2.1527283208702235
developed,Developed,SGP,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.8520823472279373,0.1479176527720627,1.0897109917169971,1.2060889987846761,0.8520470321854853
developed,Developed,SGP,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.810096052560499,0.189903947439501,1.1079587627679597,1.0825235575910188,0.6207704780404756
developed,Developed,SGP,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.8909010053753154,0.10909899462468464,1.023583823920662,1.1896362343395557,1.1140769256138363
developed,Developed,SGP,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.9408977885969215,0.059102211403078475,1.054313981429508,1.0982567097956057,0.9752640570158784
developed,Developed,SGP,10,Energy,2020-2021,24,2020-01-31,2021-12-31,0.887115961814504,0.11288403818549597,1.1264623315267184,1.0947426145167725,0.8825528314870028
developed,Developed,SGP,50,Communication Services,2020-2021,24,2020-01-31,2021-12-31,0.9634878594295756,0.0365121405704244,0.9679095779720466,0.951778664311283,0.9707753360053973
developed,Developed,SGP,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.843399722312175,0.15660027768782503,1.0411501122957727,1.0236806755914107,0.5950299548237085
developed,Developed,SGP,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.8620037045866668,0.13799629541333325,1.155349674347915,1.1400939717105738,1.1185452401815108
developed,Developed,SGP,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.8605783396988654,0.13942166030113456,1.0659197865969028,1.1121439359699343,1.2402012583365667
developed,Developed,SGP,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.5457005714811956,0.45429942851880445,1.0974813280888887,1.3345143175719827,1.9309026398955418
developed,Developed,SGP,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.7012467391932997,0.2987532608067003,1.2570772199419176,1.2212696419647378,1.4179129205134453
developed,Developed,SGP,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.894260736077397,0.10573926392260302,1.125602604714944,1.072705985803453,1.118909201249412
developed,Developed,SGP,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.8542441824899475,0.1457558175100525,0.835433397693782,0.8549831465514071,0.8723160032246535
developed,Developed,SGP,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.861427760259836,0.13857223974016397,1.023169692962829,1.0044799521451424,1.3880670741125205
developed,Developed,SGP,10,Energy,2022-2025,48,2022-01-31,2025-12-31,0.5901412703803315,0.4098587296196685,0.8563679991216828,0.6595945430489316,0.2544612689703798
developed,Developed,SGP,50,Communication Services,2022-2025,48,2022-01-31,2025-12-31,0.8478822951124424,0.1521177048875576,0.8854508651044051,0.8209206860469106,0.8372753341860115
developed,Developed,SGP,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.8694081595269171,0.13059184047308292,1.1791493487506621,1.1255558369138958,0.9129296642453092
developed,Developed,SWE,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.32880331555135756,0.6711966844486424,1.278894865912122,1.4423857671630476,2.2923094202707577
developed,Developed,SWE,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.13948826608799347,0.8605117339120065,1.3539703404606562,1.6088335475353355,2.6187313137400277
developed,Developed,SWE,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.38416503647021616,0.6158349635297838,1.228883795108941,1.3712785508778413,2.247342544602569
developed,Developed,SWE,35,Health Care,2008-2010,36,2008-01-31,2010-12-31,0.40083252224030297,0.599167477759697,1.2835479814841106,1.40415628566078,2.1097981661342002
developed,Developed,SWE,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,0.922275542135593,0.07772445786440696,1.0482508361241765,0.8816497064149121,1.0665722438839567
developed,Developed,SWE,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.2596156027663682,0.7403843972336318,1.3155780522433338,1.5190338945009736,2.386541244956588
developed,Developed,SWE,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.23742173652225207,0.7625782634777479,1.2932340498417694,1.5131757647285295,2.481324975862945
developed,Developed,SWE,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.7587656655854391,0.24123433441456088,0.9610986370793783,0.8662935141901065,0.4489048454868327
developed,Developed,SWE,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.8485509834979945,0.15144901650200548,1.1788953712463373,1.0750654582143693,1.20038622004531
developed,Developed,SWE,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.7814780849466171,0.21852191505338292,1.1459533050202142,1.1587475682619677,0.6491351281220331
developed,Developed,SWE,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.8663263327519722,0.13367366724802776,1.0803777323299006,0.9426154269195302,0.7367413036662873
developed,Developed,SWE,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.7945871625795778,0.20541283742042216,1.1485734142028912,1.1931049922161416,1.2745601058422336
developed,Developed,SWE,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.825414102774226,0.174585897225774,1.1981928701127496,1.2096064672966915,1.115958354267881
developed,Developed,SWE,50,Communication Services,2020-2021,24,2020-01-31,2021-12-31,0.1629393500568831,0.8370606499431169,1.5215940568324726,1.780510603446373,2.209077289550505
developed,Developed,SWE,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.711658120096531,0.28834187990346904,0.8421530898094708,0.7357448756657269,0.5570763948143952
developed,Developed,SWE,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.8473171230200822,0.15268287697991778,0.9656919189461837,0.9369564782144322,0.6393029718996307
developed,Developed,SWE,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.8641423419930783,0.13585765800692173,0.8556389539732187,0.8270015037689211,0.9097865682370951
developed,Developed,SWE,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.9262353899044908,0.07376461009550916,1.0002995423299639,0.9500280933797742,0.8289776186636623
developed,Developed,SWE,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.8684165057564076,0.1315834942435924,0.8894196077293502,0.7891392887542158,0.9266906207856568
developed,Developed,SWE,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.9402844581991253,0.05971554180087468,0.9525402785994848,0.9273686595596655,1.0590555635617744
developed,Developed,SWE,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.9661363701109192,0.03386362988908076,1.0254523955235078,0.9731354894795351,1.0492739836232696
developed,Developed,SWE,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.9411708053748112,0.05882919462518876,0.9547841673151749,0.8761913613669328,0.9925368874423262
developed,Developed,SWE,50,Communication Services,2022-2025,48,2022-01-31,2025-12-31,0.6753659490181427,0.32463405098185727,1.1397544502170907,1.2838528963332791,1.550294806395202
developed,Developed,SWE,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.8037401308047036,0.19625986919529637,1.198041715025348,1.0681904747361326,0.6774525821755916
developed,Developed,SWE,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.8916694019991733,0.10833059800082667,0.9028425611265876,0.8369649597486462,0.9352006851222863
emerging,Developing (MSCI Emerging proxy),THA,15,Materials,2008-2010,36,2008-01-31,2010-12-31,-0.06779835826926228,1.0677983582692623,1.4606567628078029,1.7541580358496722,2.9885802761503117
emerging,Developing (MSCI Emerging proxy),THA,40,Financials,2008-2010,36,2008-01-31,2010-12-31,-0.10916006231034525,1.1091600623103453,1.5244423155246483,1.8207723132081073,2.98226555819828
emerging,Developing (MSCI Emerging proxy),THA,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,0.23689071038543708,0.7631092896145629,1.3597314725052465,1.5274076980027165,2.402188698335726
emerging,Developing (MSCI Emerging proxy),THA,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,-0.04742322557320788,1.0474232255732079,1.4953167409384764,1.7307913605871523,2.916161575193995
emerging,Developing (MSCI Emerging proxy),THA,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.009564046397381731,0.9904359536026183,1.4091974336401478,1.661954632452694,2.900155794715013
emerging,Developing (MSCI Emerging proxy),THA,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.24349306177707064,0.7565069382229294,1.301612075834511,1.4401314901164732,2.5277772487178036
emerging,Developing (MSCI Emerging proxy),THA,35,Health Care,2008-2010,36,2008-01-31,2010-12-31,0.38892367309112374,0.6110763269088763,1.3020998238245125,1.4517644725951488,2.0793646843069675
emerging,Developing (MSCI Emerging proxy),THA,50,Communication Services,2008-2010,36,2008-01-31,2010-12-31,0.6241319569991315,0.3758680430008685,1.1742917343642407,1.1805305742626768,1.772781820375688
emerging,Developing (MSCI Emerging proxy),THA,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.7910870475504689,0.20891295244953112,1.2069630474526183,1.1678888517634902,0.7481130418675153
emerging,Developing (MSCI Emerging proxy),THA,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.8189406706671399,0.18105932933286006,1.204873053428265,1.298874119581092,1.039430814989223
emerging,Developing (MSCI Emerging proxy),THA,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.7047251696367349,0.2952748303632651,1.177059746012464,1.1585240189977157,0.44975927392038456
emerging,Developing (MSCI Emerging proxy),THA,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.6918364752036803,0.3081635247963197,0.8896953870418776,0.747250682596672,0.4385633559724914
emerging,Developing (MSCI Emerging proxy),THA,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.7697349533562758,0.23026504664372416,0.942002211650342,0.8743989973131188,0.4928036511053666
emerging,Developing (MSCI Emerging proxy),THA,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.7454274847195568,0.2545725152804432,0.9813374253859933,0.8989823845333339,0.3559626442393428
emerging,Developing (MSCI Emerging proxy),THA,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.7039284495605107,0.2960715504394893,1.165295450685646,1.1639923991928964,0.4410731985600746
emerging,Developing (MSCI Emerging proxy),THA,50,Communication Services,2020-2021,24,2020-01-31,2021-12-31,0.7839555712367923,0.21604442876320773,1.080944345459747,0.8646567638544731,0.5681542953156508
emerging,Developing (MSCI Emerging proxy),THA,10,Energy,2020-2021,24,2020-01-31,2021-12-31,0.7861122323384478,0.21388776766155215,1.081844576150638,1.0292599392455497,0.4694412124115312
emerging,Developing (MSCI Emerging proxy),THA,55,Utilities,2020-2021,24,2020-01-31,2021-12-31,0.701069120891852,0.298930879108148,0.9732588158063421,0.8572668920753312,0.27268165479388273
emerging,Developing (MSCI Emerging proxy),THA,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.7293422468695406,0.27065775313045937,0.9299713980745706,0.8801430094384863,0.37791233309556493
emerging,Developing (MSCI Emerging proxy),THA,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.928078738271327,0.07192126172867297,1.0651252374885312,1.0186332448999291,0.8679946972024414
emerging,Developing (MSCI Emerging proxy),THA,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.9514214790716028,0.048578520928397206,1.0460606005247943,0.9382597516246293,0.9620652861149736
emerging,Developing (MSCI Emerging proxy),THA,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.7460064024639665,0.25399359753603346,1.3118497727681429,1.297581570126114,0.8474505502861562
emerging,Developing (MSCI Emerging proxy),THA,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.9507048865318455,0.04929511346815452,0.9611259811319252,0.9162957206752874,0.9746929577883239
emerging,Developing (MSCI Emerging proxy),THA,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.8968833357917547,0.10311666420824528,0.9917882016064969,0.9159700833669348,0.7828917224018326
emerging,Developing (MSCI Emerging proxy),THA,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.9185281377931527,0.08147186220684732,0.9899230032617027,0.9486229667003682,0.8170384434173873
emerging,Developing (MSCI Emerging proxy),THA,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.8023908133701629,0.19760918662983706,0.8870815977039302,0.7996920459891665,0.7203987964173919
emerging,Developing (MSCI Emerging proxy),THA,50,Communication Services,2022-2025,48,2022-01-31,2025-12-31,0.5489559780870903,0.4510440219129097,1.2361382171342503,1.4074046213577251,1.7095892272467537
emerging,Developing (MSCI Emerging proxy),THA,10,Energy,2022-2025,48,2022-01-31,2025-12-31,0.5592882003578945,0.4407117996421055,0.7398730482754095,0.5776775483751533,0.36031400442312056
emerging,Developing (MSCI Emerging proxy),THA,55,Utilities,2022-2025,48,2022-01-31,2025-12-31,0.9072385528532216,0.09276144714677836,1.121994868528094,1.0310360786620272,0.8747466057497862
emerging,Developing (MSCI Emerging proxy),THA,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.919099153434238,0.08090084656576202,1.0815000658024498,0.977969346718143,0.8608281793870207
frontier,Frontier,TUN,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.8886776151713119,0.11132238482868806,1.0242121793873462,1.0516199535938835,1.2581350215048346
frontier,Frontier,TUN,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.8162032631557375,0.18379673684426245,0.9800344627611639,0.755876060343276,0.7126992663627727
frontier,Frontier,TUN,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.6098719633419223,0.3901280366580777,1.446920168573483,1.558353466381619,0.834889524980869
frontier,Frontier,TUN,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.8201002622398069,0.17989973776019308,1.2594710592106046,1.1422144635684937,1.138013690501481
frontier,Frontier,TUN,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.972664048205449,0.02733595179455095,1.0046317515411836,1.0294074220440843,0.9520313182016151
emerging,Developing (MSCI Emerging proxy),TUR,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.2826494863787814,0.7173505136212186,1.3215770326411127,1.554774015312489,2.275700492910054
emerging,Developing (MSCI Emerging proxy),TUR,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.7871563766413893,0.21284362335861073,1.1052399752862594,1.115041119598988,1.4182497751905847
emerging,Developing (MSCI Emerging proxy),TUR,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.380235988374503,0.619764011625497,1.3054042607036325,1.518372774975673,2.0355149991971855
emerging,Developing (MSCI Emerging proxy),TUR,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.3470293766818623,0.6529706233181377,1.2886861732304131,1.5362003385233216,2.1340253582006783
emerging,Developing (MSCI Emerging proxy),TUR,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.4503517061390291,0.5496482938609709,1.1937449575920207,1.4358151292303458,2.0193847947605463
emerging,Developing (MSCI Emerging proxy),TUR,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.8008541506542945,0.19914584934570545,1.2267564403492728,1.359816719441731,1.0108643882461126
emerging,Developing (MSCI Emerging proxy),TUR,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.777949162865165,0.22205083713483498,0.8994800907141021,0.8802793746669945,0.5540880232143984
emerging,Developing (MSCI Emerging proxy),TUR,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.7231746398249748,0.27682536017502524,1.1764950562016212,1.304594885223292,1.3493861391001623
emerging,Developing (MSCI Emerging proxy),TUR,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.7325729469687008,0.2674270530312992,1.1786708614747645,1.161583641594935,0.5379733439758018
emerging,Developing (MSCI Emerging proxy),TUR,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.7051751150622478,0.29482488493775216,1.1781260279576877,1.1845858314354794,1.5217627954200892
emerging,Developing (MSCI Emerging proxy),TUR,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.8683488296220886,0.1316511703779114,1.0706822803830665,0.9694581946855251,0.7062705745638073
emerging,Developing (MSCI Emerging proxy),TUR,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.8462704344122828,0.15372956558771722,1.1091507171683075,1.2050788933327905,0.8530409137379464
emerging,Developing (MSCI Emerging proxy),TUR,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.6791564142838766,0.32084358571612337,1.2562298157685887,1.39996494987506,1.3063359915047217
emerging,Developing (MSCI Emerging proxy),TUR,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.859473217114453,0.14052678288554699,1.147654113521588,1.092969825925881,0.8190435907908282
emerging,Developing (MSCI Emerging proxy),TUR,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.8238074860517693,0.17619251394823066,1.1135368671193475,1.1920419836200664,1.222998691105278
emerging,Developing (MSCI Emerging proxy),TUR,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.9101495128560121,0.08985048714398791,1.0471579630496604,1.1492801255781333,1.0731133728041702
emerging,Developing (MSCI Emerging proxy),TUR,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.787782822199049,0.21221717780095095,1.2466055553716766,1.2516516176465842,1.138394360384592
emerging,Developing (MSCI Emerging proxy),TUR,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.8015138236252677,0.19848617637473231,1.2456515820119562,1.2737509291517084,1.0760560179605323
emerging,Developing (MSCI Emerging proxy),TUR,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.8588755732726596,0.14112442672734038,0.9447132908474198,0.9219083810998759,0.7100050478706831
emerging,Developing (MSCI Emerging proxy),TUR,55,Utilities,2022-2025,48,2022-01-31,2025-12-31,0.6121323402258234,0.3878676597741766,1.2098891119241895,1.432083720200428,1.5216301471979126
emerging,Developing (MSCI Emerging proxy),TUR,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.7775296624034661,0.2224703375965339,1.2776309639032504,1.333619163958964,1.0561608849273874
emerging,Developing (MSCI Emerging proxy),TWN,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.10235630498428838,0.8976436950157116,1.3502370835254867,1.705245269896963,2.6374487316246853
